J0011+08,12.3,6.15
J0050+03,15.2,7.6
J0611+04,3.5,1.75
J0630+19,3.6,1.8
J1656+00,11.4,5.7
J1738+04,14.1,7.05
J1743+05,5.9,2.95
J1749+16,7.3,3.65
J1750+07,15.5,7.75
J1938+14,5.2,2.6
J1941+01,18.4,9.2
J1946+14,11.4,5.7
J1956+07,3.6,1.8
J2105+07,35.1,17.55
J0156+04,0.3,0.15
J0544+20,0.3,0.15
J0550+09,0.1,0.05
J1433+00,0.3,0.15
J1554+18,0.2,0.1
J1603+18,0.2,0.1
J1717+03,0.2,0.1
J1720+00,0.2,0.1
