J0843-5022,322,12,1
J0907-5157,322,72,3
J0924-5302,322,26,1
J0934-5249,322,60,10
J1003-4747,322,11,0.9
J1036-4926,322,6,2
J1045-4509,322,24,1
J1240-4124,322,23,2
J1312-5402,322,41,1
J1320-5359,322,20,2
J1355-5153,322,50,5
J1559-4438,322,120,5
