Pulsar Jname,Frequency (MHz),Bandwidth (MHz),Flux Density (mJy),Flux Density Uncertainty (mJy)
J0034-0534,436.0,32.0,16.0
J1045-4509,436.0,32.0,20.0
J2145-0750,436.0,32.0,50.0
